Datetime,Open,High,Low,Close,Volume,1,2,3,4,5,6
1632590400000,42648.99,42648.99,42608.49,42633.91,309.311,1632590699999,13185070.15633,4335,106.685,4548035.97729,0
1632590700000,42635.03,42660.00,42600.00,42654.86,458.654,1632590999999,19554244.84728,4732,281.535,12004407.88621,0
1632591000000,42654.87,42693.39,42609.92,42680.01,628.380,1632591299999,26807339.15442,6535,392.966,16765647.04279,0
1632591300000,42680.00,42695.30,42600.00,42616.00,502.544,1632591599999,21429301.52485,5391,164.374,7010161.92533,0
1632591600000,42616.01,42617.51,42550.48,42566.21,623.880,1632591899999,26564663.38430,6908,266.810,11360662.56648,0
1632591900000,42566.03,42603.48,42522.58,42565.57,353.642,1632592199999,15051728.93626,5211,197.930,8425001.60880,0
1632592200000,42566.68,42677.00,42565.57,42620.26,462.689,1632592499999,19724263.93897,5767,247.737,10560530.38476,0
1632592500000,42620.25,42662.69,42563.84,42574.39,472.314,1632592799999,20125045.49587,5415,214.187,9125466.50667,0
1632592800000,42574.39,42644.00,42560.72,42622.30,270.716,1632593099999,11532654.59711,4414,138.153,5885264.13090,0
1632593100000,42622.30,42686.38,42610.01,42682.15,380.733,1632593399999,16239111.95516,4530,209.438,8933650.29086,0
1632593400000,42682.15,42799.87,42632.54,42739.96,1204.166,1632593699999,51449735.93310,10179,930.118,39745000.59105,0
1632593700000,42739.99,42800.00,42651.23,42660.76,893.570,1632593999999,38167304.11047,9110,409.719,17504777.90689,0
1632594000000,42660.47,42675.86,42409.41,42456.47,2868.948,1632594299999,121958840.25340,20968,921.030,39134857.48938,0
1632594300000,42456.48,42561.61,42451.00,42517.69,887.439,1632594599999,37724440.58752,9050,550.669,23408562.06966,0
1632594600000,42517.69,42568.97,42465.00,42492.33,1048.127,1632594899999,44552848.62336,8166,548.608,23321226.75150,0
1632594900000,42492.32,42685.08,42450.00,42662.00,2220.787,1632595199999,94585668.51623,14134,1432.270,61005315.71422,0
1632595200000,42663.55,42669.42,42496.05,42525.02,959.045,1632595499999,40825244.59589,8134,376.729,16033449.76774,0
1632595500000,42525.02,42591.13,42424.49,42567.86,1004.177,1632595799999,42671263.74306,7769,385.707,16400781.91162,0
1632595800000,42567.87,42663.73,42551.00,42621.09,645.922,1632596099999,27522729.79559,6904,301.618,12852172.16845,0
1632596100000,42621.26,42630.65,42531.48,42556.25,499.956,1632596399999,21285630.90064,5619,204.833,8719871.42003,0
1632596400000,42556.25,42592.37,42480.21,42558.44,651.470,1632596699999,27709083.76762,5930,326.389,13884223.78667,0
1632596700000,42558.45,42650.00,42555.84,42635.26,512.105,1632596999999,21817818.17587,4669,358.126,15259124.20421,0
1632597000000,42635.26,42692.93,42620.08,42676.81,618.628,1632597299999,26384932.80626,6529,313.158,13357229.03378,0
1632597300000,42677.65,42678.75,42573.01,42608.65,513.016,1632597599999,21861733.99981,5251,172.527,7351224.24779,0
1632597600000,42608.66,42671.30,42608.65,42648.94,263.489,1632597899999,11237313.11244,4598,118.268,5043876.88115,0
1632597900000,42648.94,42676.59,42600.00,42666.00,240.147,1632598199999,10241421.05042,4569,99.744,4253858.10150,0
1632598200000,42668.12,42737.00,42650.79,42736.99,672.117,1632598499999,28697937.71999,7882,403.918,17246956.09221,0
1632598500000,42736.59,42744.00,42677.55,42677.83,508.001,1632598799999,21698091.16299,6109,202.848,8664500.68288,0
1632598800000,42677.83,42679.96,42618.33,42659.82,391.275,1632599099999,16685112.91405,5088,157.353,6710203.15558,0
1632599100000,42659.82,42675.99,42601.00,42667.53,342.922,1632599399999,14619951.19375,4389,209.540,8933164.00112,0
1632599400000,42667.53,42696.68,42661.62,42689.99,171.541,1632599699999,7321624.01691,3102,105.391,4498166.98270,0
1632599700000,42689.98,42700.00,42570.24,42637.26,426.049,1632599999999,18159096.59380,5171,189.341,8071026.61731,0
1632600000000,42637.02,42666.87,42560.07,42606.29,584.405,1632600299999,24895941.96203,6422,326.182,13894220.53937,0
1632600300000,42606.29,42629.44,42560.00,42582.63,356.384,1632600599999,15176370.89730,4520,201.702,8589792.51991,0
1632600600000,42582.62,42597.14,42540.00,42582.51,282.897,1632600899999,12042291.49046,4579,139.460,5936976.27705,0
1632600900000,42582.51,42616.95,42506.63,42577.27,554.847,1632601199999,23608821.41330,6683,260.136,11068573.87540,0
1632601200000,42577.28,42586.33,42537.67,42570.50,183.465,1632601499999,7807799.31046,3667,96.517,4107604.77604,0
1632601500000,42570.50,42606.00,42515.00,42528.84,323.522,1632601799999,13766896.81942,4815,192.671,8199265.36992,0
1632601800000,42528.83,42620.00,42526.43,42617.98,330.211,1632602099999,14062441.77773,4917,210.347,8958471.23971,0
1632602100000,42617.98,42792.00,42601.97,42731.70,1139.093,1632602399999,48668186.39134,11574,620.047,26489466.11320,0
1632602400000,42731.71,42734.96,42640.00,42698.15,627.801,1632602699999,26805592.30978,7306,270.317,11541137.59312,0
1632602700000,42698.15,42751.51,42600.00,42602.14,523.642,1632602999999,22354405.95585,6086,240.969,10291354.93186,0
1632603000000,42602.14,42700.00,42590.18,42692.09,489.741,1632603299999,20878321.31740,6191,303.667,12947264.65695,0
1632603300000,42692.81,42734.99,42611.45,42623.45,300.065,1632603599999,12807667.36636,5120,125.666,5363275.00722,0
1632603600000,42623.44,42651.86,42559.32,42603.24,516.014,1632603899999,21979170.54312,6590,257.466,10967905.03606,0
1632603900000,42603.24,42640.00,42550.00,42556.72,581.278,1632604199999,24753583.52207,5811,238.338,10150844.86069,0
1632604200000,42560.00,42603.06,42551.89,42572.00,277.333,1632604499999,11805889.80864,3919,164.835,7017150.44333,0
1632604500000,42572.00,42573.63,42356.00,42400.53,2196.365,1632604799999,93227077.73021,19486,795.275,33740122.18170,0
1632604800000,42396.29,42522.10,42390.82,42515.36,584.948,1632605099999,24836121.01015,7277,426.302,18102828.42353,0
1632605100000,42515.31,42539.20,42478.53,42482.01,459.366,1632605399999,19528318.49338,5096,199.329,8475234.61764,0
